Date  ,Open  ,High  ,Low  ,Close    Close price adjusted for splits. ,Adj Close    Adjusted close price adjusted for splits and dividend and/or capital gain distributions. ,Volume  
"Sep 11, 2018",403.90,403.90,392.35,395.20,361.70,"7,125,022"
"Sep 10, 2018",411.40,414.95,399.00,401.20,367.19,"8,882,946"
"Sep 7, 2018",398.75,409.90,395.00,406.60,372.14,"7,367,573"
"Sep 6, 2018",404.00,404.10,396.05,398.80,365.00,"5,215,140"
"Sep 5, 2018",387.00,401.75,387.00,398.35,364.59,"7,677,886"
"Sep 4, 2018",399.60,399.60,386.50,390.85,357.72,"6,611,358"
"Sep 3, 2018",399.30,402.50,393.10,397.00,363.35,"5,615,281"
"Aug 31, 2018",399.00,403.30,392.60,396.35,362.76,"8,642,458"
"Aug 30, 2018",398.00,408.80,393.15,397.90,364.17,"27,089,981"
"Aug 29, 2018",371.40,408.70,370.00,399.00,365.18,"44,445,933"
"Aug 28, 2018",357.85,369.00,353.10,366.20,335.16,"6,122,883"
"Aug 27, 2018",359.00,364.65,352.65,355.60,325.46,"7,420,600"
"Aug 24, 2018",336.05,356.50,336.05,354.80,324.73,"8,301,916"
"Aug 23, 2018",342.90,343.30,336.75,339.60,310.82,"3,317,106"
"Aug 21, 2018",343.20,344.30,338.05,341.90,312.92,"2,781,769"
"Aug 20, 2018",334.10,342.25,334.00,341.55,312.60,"2,968,742"
"Aug 17, 2018",329.90,335.80,329.90,334.00,305.69,"3,729,105"
"Aug 16, 2018",336.00,337.10,326.85,328.15,300.34,"6,092,650"
"Aug 14, 2018",342.55,351.00,338.20,341.10,312.19,"6,297,575"
"Aug 13, 2018",336.95,346.35,335.95,342.10,313.10,"3,893,115"
"Aug 10, 2018",342.60,344.50,337.40,339.90,311.09,"3,088,207"
"Aug 9, 2018",343.20,345.50,341.05,342.95,313.88,"3,272,046"
"Aug 8, 2018",342.35,345.00,339.55,342.75,313.70,"3,791,524"
"Aug 7, 2018",338.00,342.60,335.50,340.50,311.64,"4,702,630"
"Aug 6, 2018",338.50,341.50,335.80,336.95,308.39,"2,536,638"
